*企業コード(Primary key),*従業員コード(Primary key),*従業員タイプコード,*従業員(姓)/(姓名),従業員(名前),*従業員 マイナンバー,本人確認書類,*生年月日,*被扶養者1 (生年月日),*被扶養者1 (姓)/(姓名),被扶養者1 (名前),*被扶養者1 マイナンバー,被扶養者1 確認書類,*被扶養者2 (生年月日),*被扶養者2 (姓)/(姓名),被扶養者2 (名前),*被扶養者2 マイナンバー,被扶養者2 本人確認書類,*被扶養者3 (生年月日),*被扶養者3 (姓)/(姓名),被扶養者3 (名前),*被扶養者3 マイナンバー,被扶養者3 確認書類,*被扶養者4 (生年月日),*被扶養者4 (姓)/(姓名),被扶養者4 (名前),*被扶養者4 マイナンバー,被扶養者4 確認書類,*被扶養者5 (生年月日),*被扶養者5 (姓)/(姓名),被扶養者5 (名前),*被扶養者5 マイナンバー,被扶養者5 確認書類,*被扶養者6 (生年月日),*被扶養者6 (姓)/(姓名),被扶養者6 (名前),*被扶養者6 マイナンバー,被扶養者6 本人確認書類,*被扶養者7 (生年月日),*被扶養者7 (姓)/(姓名),被扶養者7 (名前),*被扶養者7 マイナンバー,被扶養者7 確認書類,*被扶養者8 (生年月日),*被扶養者8 (姓)/(姓名),被扶養者8 (名前),*被扶養者8 マイナンバー,被扶養者8 確認書類,*被扶養者9 (生年月日),*被扶養者9 (姓)/(姓名),被扶養者9 (名前),*被扶養者9 マイナンバー,被扶養者9 確認書類,*被扶養者10 (生年月日),*被扶養者10 (姓)/(姓名),被扶養者10 (名前),*被扶養者10 マイナンバー,被扶養者10 確認書類,*被扶養者10 (生年月日),*被扶養者11 (姓)/(姓名),被扶養者11 (名前),*被扶養者11 マイナンバー,被扶養者11 確認書類,*被扶養者12 (生年月日),*被扶養者12 (姓)/(姓名),被扶養者12 (名前),*被扶養者12 マイナンバー,被扶養者12 本人確認書類,*被扶養者13 (生年月日),*被扶養者13 (姓)/(姓名),被扶養者13 (名前),*被扶養者13 マイナンバー,被扶養者13 確認書類,*被扶養者14 (生年月日),*被扶養者14 (姓)/(姓名),被扶養者14 (名前),*被扶養者14 マイナンバー,被扶養者14 確認書類,*被扶養者15 (生年月日),*被扶養者15 (姓)/(姓名),被扶養者15 (名前),*被扶養者15 マイナンバー,被扶養者15 確認書類,ー
A001,auser02401,1,姓2401,姓名2401,100000002401,本人確認書類,19000101,19000102,姓2401,姓名2401,200000002401,本人確認書類,19000103,姓2401,姓名2401,300000002401,本人確認書類,19000104,姓2401,姓名2401,400000002401,本人確認書類,19000105,姓2401,姓名2401,500000002401,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02402,1,姓2402,姓名2402,100000002402,本人確認書類,19000101,19000102,姓2402,姓名2402,200000002402,本人確認書類,19000103,姓2402,姓名2402,300000002402,本人確認書類,19000104,姓2402,姓名2402,400000002402,本人確認書類,19000105,姓2402,姓名2402,500000002402,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02403,1,姓2403,姓名2403,100000002403,本人確認書類,19000101,19000102,姓2403,姓名2403,200000002403,本人確認書類,19000103,姓2403,姓名2403,300000002403,本人確認書類,19000104,姓2403,姓名2403,400000002403,本人確認書類,19000105,姓2403,姓名2403,500000002403,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02404,1,姓2404,姓名2404,100000002404,本人確認書類,19000101,19000102,姓2404,姓名2404,200000002404,本人確認書類,19000103,姓2404,姓名2404,300000002404,本人確認書類,19000104,姓2404,姓名2404,400000002404,本人確認書類,19000105,姓2404,姓名2404,500000002404,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02405,1,姓2405,姓名2405,100000002405,本人確認書類,19000101,19000102,姓2405,姓名2405,200000002405,本人確認書類,19000103,姓2405,姓名2405,300000002405,本人確認書類,19000104,姓2405,姓名2405,400000002405,本人確認書類,19000105,姓2405,姓名2405,500000002405,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02406,1,姓2406,姓名2406,100000002406,本人確認書類,19000101,19000102,姓2406,姓名2406,200000002406,本人確認書類,19000103,姓2406,姓名2406,300000002406,本人確認書類,19000104,姓2406,姓名2406,400000002406,本人確認書類,19000105,姓2406,姓名2406,500000002406,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02407,1,姓2407,姓名2407,100000002407,本人確認書類,19000101,19000102,姓2407,姓名2407,200000002407,本人確認書類,19000103,姓2407,姓名2407,300000002407,本人確認書類,19000104,姓2407,姓名2407,400000002407,本人確認書類,19000105,姓2407,姓名2407,500000002407,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02408,1,姓2408,姓名2408,100000002408,本人確認書類,19000101,19000102,姓2408,姓名2408,200000002408,本人確認書類,19000103,姓2408,姓名2408,300000002408,本人確認書類,19000104,姓2408,姓名2408,400000002408,本人確認書類,19000105,姓2408,姓名2408,500000002408,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02409,1,姓2409,姓名2409,100000002409,本人確認書類,19000101,19000102,姓2409,姓名2409,200000002409,本人確認書類,19000103,姓2409,姓名2409,300000002409,本人確認書類,19000104,姓2409,姓名2409,400000002409,本人確認書類,19000105,姓2409,姓名2409,500000002409,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02410,1,姓2410,姓名2410,100000002410,本人確認書類,19000101,19000102,姓2410,姓名2410,200000002410,本人確認書類,19000103,姓2410,姓名2410,300000002410,本人確認書類,19000104,姓2410,姓名2410,400000002410,本人確認書類,19000105,姓2410,姓名2410,500000002410,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02411,1,姓2411,姓名2411,100000002411,本人確認書類,19000101,19000102,姓2411,姓名2411,200000002411,本人確認書類,19000103,姓2411,姓名2411,300000002411,本人確認書類,19000104,姓2411,姓名2411,400000002411,本人確認書類,19000105,姓2411,姓名2411,500000002411,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02412,1,姓2412,姓名2412,100000002412,本人確認書類,19000101,19000102,姓2412,姓名2412,200000002412,本人確認書類,19000103,姓2412,姓名2412,300000002412,本人確認書類,19000104,姓2412,姓名2412,400000002412,本人確認書類,19000105,姓2412,姓名2412,500000002412,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02413,1,姓2413,姓名2413,100000002413,本人確認書類,19000101,19000102,姓2413,姓名2413,200000002413,本人確認書類,19000103,姓2413,姓名2413,300000002413,本人確認書類,19000104,姓2413,姓名2413,400000002413,本人確認書類,19000105,姓2413,姓名2413,500000002413,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02414,1,姓2414,姓名2414,100000002414,本人確認書類,19000101,19000102,姓2414,姓名2414,200000002414,本人確認書類,19000103,姓2414,姓名2414,300000002414,本人確認書類,19000104,姓2414,姓名2414,400000002414,本人確認書類,19000105,姓2414,姓名2414,500000002414,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02415,1,姓2415,姓名2415,100000002415,本人確認書類,19000101,19000102,姓2415,姓名2415,200000002415,本人確認書類,19000103,姓2415,姓名2415,300000002415,本人確認書類,19000104,姓2415,姓名2415,400000002415,本人確認書類,19000105,姓2415,姓名2415,500000002415,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02416,1,姓2416,姓名2416,100000002416,本人確認書類,19000101,19000102,姓2416,姓名2416,200000002416,本人確認書類,19000103,姓2416,姓名2416,300000002416,本人確認書類,19000104,姓2416,姓名2416,400000002416,本人確認書類,19000105,姓2416,姓名2416,500000002416,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02417,1,姓2417,姓名2417,100000002417,本人確認書類,19000101,19000102,姓2417,姓名2417,200000002417,本人確認書類,19000103,姓2417,姓名2417,300000002417,本人確認書類,19000104,姓2417,姓名2417,400000002417,本人確認書類,19000105,姓2417,姓名2417,500000002417,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02418,1,姓2418,姓名2418,100000002418,本人確認書類,19000101,19000102,姓2418,姓名2418,200000002418,本人確認書類,19000103,姓2418,姓名2418,300000002418,本人確認書類,19000104,姓2418,姓名2418,400000002418,本人確認書類,19000105,姓2418,姓名2418,500000002418,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02419,1,姓2419,姓名2419,100000002419,本人確認書類,19000101,19000102,姓2419,姓名2419,200000002419,本人確認書類,19000103,姓2419,姓名2419,300000002419,本人確認書類,19000104,姓2419,姓名2419,400000002419,本人確認書類,19000105,姓2419,姓名2419,500000002419,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02420,1,姓2420,姓名2420,100000002420,本人確認書類,19000101,19000102,姓2420,姓名2420,200000002420,本人確認書類,19000103,姓2420,姓名2420,300000002420,本人確認書類,19000104,姓2420,姓名2420,400000002420,本人確認書類,19000105,姓2420,姓名2420,500000002420,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02421,1,姓2421,姓名2421,100000002421,本人確認書類,19000101,19000102,姓2421,姓名2421,200000002421,本人確認書類,19000103,姓2421,姓名2421,300000002421,本人確認書類,19000104,姓2421,姓名2421,400000002421,本人確認書類,19000105,姓2421,姓名2421,500000002421,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02422,1,姓2422,姓名2422,100000002422,本人確認書類,19000101,19000102,姓2422,姓名2422,200000002422,本人確認書類,19000103,姓2422,姓名2422,300000002422,本人確認書類,19000104,姓2422,姓名2422,400000002422,本人確認書類,19000105,姓2422,姓名2422,500000002422,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02423,1,姓2423,姓名2423,100000002423,本人確認書類,19000101,19000102,姓2423,姓名2423,200000002423,本人確認書類,19000103,姓2423,姓名2423,300000002423,本人確認書類,19000104,姓2423,姓名2423,400000002423,本人確認書類,19000105,姓2423,姓名2423,500000002423,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02424,1,姓2424,姓名2424,100000002424,本人確認書類,19000101,19000102,姓2424,姓名2424,200000002424,本人確認書類,19000103,姓2424,姓名2424,300000002424,本人確認書類,19000104,姓2424,姓名2424,400000002424,本人確認書類,19000105,姓2424,姓名2424,500000002424,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02425,1,姓2425,姓名2425,100000002425,本人確認書類,19000101,19000102,姓2425,姓名2425,200000002425,本人確認書類,19000103,姓2425,姓名2425,300000002425,本人確認書類,19000104,姓2425,姓名2425,400000002425,本人確認書類,19000105,姓2425,姓名2425,500000002425,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02426,1,姓2426,姓名2426,100000002426,本人確認書類,19000101,19000102,姓2426,姓名2426,200000002426,本人確認書類,19000103,姓2426,姓名2426,300000002426,本人確認書類,19000104,姓2426,姓名2426,400000002426,本人確認書類,19000105,姓2426,姓名2426,500000002426,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02427,1,姓2427,姓名2427,100000002427,本人確認書類,19000101,19000102,姓2427,姓名2427,200000002427,本人確認書類,19000103,姓2427,姓名2427,300000002427,本人確認書類,19000104,姓2427,姓名2427,400000002427,本人確認書類,19000105,姓2427,姓名2427,500000002427,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02428,1,姓2428,姓名2428,100000002428,本人確認書類,19000101,19000102,姓2428,姓名2428,200000002428,本人確認書類,19000103,姓2428,姓名2428,300000002428,本人確認書類,19000104,姓2428,姓名2428,400000002428,本人確認書類,19000105,姓2428,姓名2428,500000002428,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02429,1,姓2429,姓名2429,100000002429,本人確認書類,19000101,19000102,姓2429,姓名2429,200000002429,本人確認書類,19000103,姓2429,姓名2429,300000002429,本人確認書類,19000104,姓2429,姓名2429,400000002429,本人確認書類,19000105,姓2429,姓名2429,500000002429,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02430,1,姓2430,姓名2430,100000002430,本人確認書類,19000101,19000102,姓2430,姓名2430,200000002430,本人確認書類,19000103,姓2430,姓名2430,300000002430,本人確認書類,19000104,姓2430,姓名2430,400000002430,本人確認書類,19000105,姓2430,姓名2430,500000002430,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02431,1,姓2431,姓名2431,100000002431,本人確認書類,19000101,19000102,姓2431,姓名2431,200000002431,本人確認書類,19000103,姓2431,姓名2431,300000002431,本人確認書類,19000104,姓2431,姓名2431,400000002431,本人確認書類,19000105,姓2431,姓名2431,500000002431,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02432,1,姓2432,姓名2432,100000002432,本人確認書類,19000101,19000102,姓2432,姓名2432,200000002432,本人確認書類,19000103,姓2432,姓名2432,300000002432,本人確認書類,19000104,姓2432,姓名2432,400000002432,本人確認書類,19000105,姓2432,姓名2432,500000002432,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02433,1,姓2433,姓名2433,100000002433,本人確認書類,19000101,19000102,姓2433,姓名2433,200000002433,本人確認書類,19000103,姓2433,姓名2433,300000002433,本人確認書類,19000104,姓2433,姓名2433,400000002433,本人確認書類,19000105,姓2433,姓名2433,500000002433,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02434,1,姓2434,姓名2434,100000002434,本人確認書類,19000101,19000102,姓2434,姓名2434,200000002434,本人確認書類,19000103,姓2434,姓名2434,300000002434,本人確認書類,19000104,姓2434,姓名2434,400000002434,本人確認書類,19000105,姓2434,姓名2434,500000002434,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02435,1,姓2435,姓名2435,100000002435,本人確認書類,19000101,19000102,姓2435,姓名2435,200000002435,本人確認書類,19000103,姓2435,姓名2435,300000002435,本人確認書類,19000104,姓2435,姓名2435,400000002435,本人確認書類,19000105,姓2435,姓名2435,500000002435,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02436,1,姓2436,姓名2436,100000002436,本人確認書類,19000101,19000102,姓2436,姓名2436,200000002436,本人確認書類,19000103,姓2436,姓名2436,300000002436,本人確認書類,19000104,姓2436,姓名2436,400000002436,本人確認書類,19000105,姓2436,姓名2436,500000002436,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02437,1,姓2437,姓名2437,100000002437,本人確認書類,19000101,19000102,姓2437,姓名2437,200000002437,本人確認書類,19000103,姓2437,姓名2437,300000002437,本人確認書類,19000104,姓2437,姓名2437,400000002437,本人確認書類,19000105,姓2437,姓名2437,500000002437,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02438,1,姓2438,姓名2438,100000002438,本人確認書類,19000101,19000102,姓2438,姓名2438,200000002438,本人確認書類,19000103,姓2438,姓名2438,300000002438,本人確認書類,19000104,姓2438,姓名2438,400000002438,本人確認書類,19000105,姓2438,姓名2438,500000002438,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02439,1,姓2439,姓名2439,100000002439,本人確認書類,19000101,19000102,姓2439,姓名2439,200000002439,本人確認書類,19000103,姓2439,姓名2439,300000002439,本人確認書類,19000104,姓2439,姓名2439,400000002439,本人確認書類,19000105,姓2439,姓名2439,500000002439,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02440,1,姓2440,姓名2440,100000002440,本人確認書類,19000101,19000102,姓2440,姓名2440,200000002440,本人確認書類,19000103,姓2440,姓名2440,300000002440,本人確認書類,19000104,姓2440,姓名2440,400000002440,本人確認書類,19000105,姓2440,姓名2440,500000002440,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02441,1,姓2441,姓名2441,100000002441,本人確認書類,19000101,19000102,姓2441,姓名2441,200000002441,本人確認書類,19000103,姓2441,姓名2441,300000002441,本人確認書類,19000104,姓2441,姓名2441,400000002441,本人確認書類,19000105,姓2441,姓名2441,500000002441,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02442,1,姓2442,姓名2442,100000002442,本人確認書類,19000101,19000102,姓2442,姓名2442,200000002442,本人確認書類,19000103,姓2442,姓名2442,300000002442,本人確認書類,19000104,姓2442,姓名2442,400000002442,本人確認書類,19000105,姓2442,姓名2442,500000002442,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02443,1,姓2443,姓名2443,100000002443,本人確認書類,19000101,19000102,姓2443,姓名2443,200000002443,本人確認書類,19000103,姓2443,姓名2443,300000002443,本人確認書類,19000104,姓2443,姓名2443,400000002443,本人確認書類,19000105,姓2443,姓名2443,500000002443,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02444,1,姓2444,姓名2444,100000002444,本人確認書類,19000101,19000102,姓2444,姓名2444,200000002444,本人確認書類,19000103,姓2444,姓名2444,300000002444,本人確認書類,19000104,姓2444,姓名2444,400000002444,本人確認書類,19000105,姓2444,姓名2444,500000002444,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02445,1,姓2445,姓名2445,100000002445,本人確認書類,19000101,19000102,姓2445,姓名2445,200000002445,本人確認書類,19000103,姓2445,姓名2445,300000002445,本人確認書類,19000104,姓2445,姓名2445,400000002445,本人確認書類,19000105,姓2445,姓名2445,500000002445,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02446,1,姓2446,姓名2446,100000002446,本人確認書類,19000101,19000102,姓2446,姓名2446,200000002446,本人確認書類,19000103,姓2446,姓名2446,300000002446,本人確認書類,19000104,姓2446,姓名2446,400000002446,本人確認書類,19000105,姓2446,姓名2446,500000002446,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02447,1,姓2447,姓名2447,100000002447,本人確認書類,19000101,19000102,姓2447,姓名2447,200000002447,本人確認書類,19000103,姓2447,姓名2447,300000002447,本人確認書類,19000104,姓2447,姓名2447,400000002447,本人確認書類,19000105,姓2447,姓名2447,500000002447,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02448,1,姓2448,姓名2448,100000002448,本人確認書類,19000101,19000102,姓2448,姓名2448,200000002448,本人確認書類,19000103,姓2448,姓名2448,300000002448,本人確認書類,19000104,姓2448,姓名2448,400000002448,本人確認書類,19000105,姓2448,姓名2448,500000002448,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02449,1,姓2449,姓名2449,100000002449,本人確認書類,19000101,19000102,姓2449,姓名2449,200000002449,本人確認書類,19000103,姓2449,姓名2449,300000002449,本人確認書類,19000104,姓2449,姓名2449,400000002449,本人確認書類,19000105,姓2449,姓名2449,500000002449,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02450,1,姓2450,姓名2450,100000002450,本人確認書類,19000101,19000102,姓2450,姓名2450,200000002450,本人確認書類,19000103,姓2450,姓名2450,300000002450,本人確認書類,19000104,姓2450,姓名2450,400000002450,本人確認書類,19000105,姓2450,姓名2450,500000002450,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02451,1,姓2451,姓名2451,100000002451,本人確認書類,19000101,19000102,姓2451,姓名2451,200000002451,本人確認書類,19000103,姓2451,姓名2451,300000002451,本人確認書類,19000104,姓2451,姓名2451,400000002451,本人確認書類,19000105,姓2451,姓名2451,500000002451,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02452,1,姓2452,姓名2452,100000002452,本人確認書類,19000101,19000102,姓2452,姓名2452,200000002452,本人確認書類,19000103,姓2452,姓名2452,300000002452,本人確認書類,19000104,姓2452,姓名2452,400000002452,本人確認書類,19000105,姓2452,姓名2452,500000002452,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02453,1,姓2453,姓名2453,100000002453,本人確認書類,19000101,19000102,姓2453,姓名2453,200000002453,本人確認書類,19000103,姓2453,姓名2453,300000002453,本人確認書類,19000104,姓2453,姓名2453,400000002453,本人確認書類,19000105,姓2453,姓名2453,500000002453,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02454,1,姓2454,姓名2454,100000002454,本人確認書類,19000101,19000102,姓2454,姓名2454,200000002454,本人確認書類,19000103,姓2454,姓名2454,300000002454,本人確認書類,19000104,姓2454,姓名2454,400000002454,本人確認書類,19000105,姓2454,姓名2454,500000002454,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02455,1,姓2455,姓名2455,100000002455,本人確認書類,19000101,19000102,姓2455,姓名2455,200000002455,本人確認書類,19000103,姓2455,姓名2455,300000002455,本人確認書類,19000104,姓2455,姓名2455,400000002455,本人確認書類,19000105,姓2455,姓名2455,500000002455,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02456,1,姓2456,姓名2456,100000002456,本人確認書類,19000101,19000102,姓2456,姓名2456,200000002456,本人確認書類,19000103,姓2456,姓名2456,300000002456,本人確認書類,19000104,姓2456,姓名2456,400000002456,本人確認書類,19000105,姓2456,姓名2456,500000002456,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02457,1,姓2457,姓名2457,100000002457,本人確認書類,19000101,19000102,姓2457,姓名2457,200000002457,本人確認書類,19000103,姓2457,姓名2457,300000002457,本人確認書類,19000104,姓2457,姓名2457,400000002457,本人確認書類,19000105,姓2457,姓名2457,500000002457,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02458,1,姓2458,姓名2458,100000002458,本人確認書類,19000101,19000102,姓2458,姓名2458,200000002458,本人確認書類,19000103,姓2458,姓名2458,300000002458,本人確認書類,19000104,姓2458,姓名2458,400000002458,本人確認書類,19000105,姓2458,姓名2458,500000002458,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02459,1,姓2459,姓名2459,100000002459,本人確認書類,19000101,19000102,姓2459,姓名2459,200000002459,本人確認書類,19000103,姓2459,姓名2459,300000002459,本人確認書類,19000104,姓2459,姓名2459,400000002459,本人確認書類,19000105,姓2459,姓名2459,500000002459,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02460,1,姓2460,姓名2460,100000002460,本人確認書類,19000101,19000102,姓2460,姓名2460,200000002460,本人確認書類,19000103,姓2460,姓名2460,300000002460,本人確認書類,19000104,姓2460,姓名2460,400000002460,本人確認書類,19000105,姓2460,姓名2460,500000002460,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02461,1,姓2461,姓名2461,100000002461,本人確認書類,19000101,19000102,姓2461,姓名2461,200000002461,本人確認書類,19000103,姓2461,姓名2461,300000002461,本人確認書類,19000104,姓2461,姓名2461,400000002461,本人確認書類,19000105,姓2461,姓名2461,500000002461,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02462,1,姓2462,姓名2462,100000002462,本人確認書類,19000101,19000102,姓2462,姓名2462,200000002462,本人確認書類,19000103,姓2462,姓名2462,300000002462,本人確認書類,19000104,姓2462,姓名2462,400000002462,本人確認書類,19000105,姓2462,姓名2462,500000002462,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser02463,1,姓2463,姓名2463,100000002463,本人確認書類,19000101,19000102,姓2463,姓名2463,200000002463,本人確認書類,19000103,姓2463,姓名2463,300000002463,本人確認書類,19000104,姓2463,姓名2463,400000002463,本人確認書類,19000105,姓2463,姓名2463,500000002463,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
